date_time,Ca mg/l,Mg mg/l,K mg/l,NO3-N mg/l,Cl mg/l,Na mg/l,SO4 mg/l,Flow cumecs,LogQ,dayno,Date
2008-04-03 22:00:00,0.51,0.577,0.111,0.138,6.33,3.7,2.07,0.09514,-1.021636852916117,460.125,2008-04-03 22:00:00
2008-04-04 05:00:00,0.497,0.58,0.112,0.116,6.32,3.64,2.04,0.09244,-1.0341400631929283,460.416667,2008-04-04 05:00:00
2008-04-04 12:00:00,0.488,0.59,0.087,0.124,6.27,3.65,2.07,0.08976,-1.0469171560879138,460.708333,2008-04-04 12:00:00
2008-04-04 19:00:00,0.514,0.586,0.137,0.136,6.29,3.68,2.04,0.0965,-1.0154726866562074,461.0,2008-04-04 19:00:00
2008-04-05 02:00:00,0.514,0.586,0.103,0.136,6.26,3.66,2.04,0.0871,-1.0599818449923368,461.291667,2008-04-05 02:00:00
2008-04-05 09:00:00,0.511,0.586,0.103,0.138,6.35,3.6,2.07,0.0827,-1.0824944904474534,461.583333,2008-04-05 09:00:00
2008-04-05 16:00:00,0.513,0.611,0.111,0.144,6.38,3.64,2.07,0.08009,-1.0964217063369457,461.875,2008-04-05 16:00:00
2008-04-05 23:00:00,0.516,0.61,0.092,0.146,6.2,3.63,2.04,0.07836,-1.1059055726773013,462.166667,2008-04-05 23:00:00
2008-04-06 06:00:00,0.5172,0.6098,0.0912,0.142,6.19,3.636,2.028,0.07922,-1.101165161931726,462.458333,2008-04-06 06:00:00
2008-04-06 13:00:00,0.5184,0.6096,0.0904,0.13799999999999998,6.180000000000001,3.642,2.016,0.0775,-1.1106982974936896,462.75,2008-04-06 13:00:00
2008-04-06 20:00:00,0.5196000000000001,0.6093999999999999,0.0896,0.134,6.17,3.648,2.004,0.07236,-1.140501441812224,463.041667,2008-04-06 20:00:00
2008-04-07 03:00:00,0.5208,0.6092,0.08879999999999999,0.13,6.16,3.654,1.992,0.06982,-1.1560201555218401,463.333333,2008-04-07 03:00:00
2008-04-07 10:00:00,0.522,0.609,0.088,0.126,6.15,3.66,1.98,0.07151,-1.1456332219591303,463.625,2008-04-07 10:00:00
2008-04-07 17:00:00,0.558,0.601,0.112,0.162,6.17,3.64,1.98,0.06982,-1.1560201555218401,463.916667,2008-04-07 17:00:00
2008-04-08 00:00:00,0.557,0.606,0.104,0.162,6.2,3.65,1.98,0.06646,-1.1774396630573076,464.208333,2008-04-08 00:00:00
2008-04-08 07:00:00,0.526,0.579,0.091,0.11,6.16,3.58,2.01,0.06898,-1.1612768099686281,464.5,2008-04-08 07:00:00
2008-04-08 14:00:00,0.558,0.598,0.087,0.146,6.2,3.64,2.01,0.06396,-1.194091544925803,464.791667,2008-04-08 14:00:00
2008-04-08 21:00:00,0.559,0.602,0.109,0.137,6.16,3.66,1.98,0.06231,-1.2054422487452385,465.083333,2008-04-08 21:00:00
2008-04-09 04:00:00,0.55,0.591,0.091,0.14,6.14,3.61,1.98,0.06066,-1.2170975940253552,465.375,2008-04-09 04:00:00
2008-04-09 11:00:00,0.551,0.59,0.114,0.117,6.15,3.65,1.98,0.05984,-1.2230084151435952,465.666667,2008-04-09 11:00:00
2008-04-09 18:00:00,0.562,0.607,0.105,0.137,6.16,3.59,2.01,0.05984,-1.2230084151435952,465.958333,2008-04-09 18:00:00
2008-04-10 01:00:00,0.562,0.605,0.088,0.139,6.09,3.64,1.98,0.05902,-1.2290007948360593,466.25,2008-04-10 01:00:00
2008-04-10 08:00:00,0.563,0.59,0.071,0.108,6.08,3.62,1.98,0.06066,-1.2170975940253552,466.541667,2008-04-10 08:00:00
2008-04-10 15:00:00,0.575,0.612,0.086,0.147,6.1,3.62,1.98,0.05821,-1.2350024007151195,466.833333,2008-04-10 15:00:00
2008-04-10 22:00:00,0.58,0.602,0.097,0.128,6.09,3.72,1.95,0.05739,-1.2411637752530418,467.125,2008-04-10 22:00:00
2008-04-11 05:00:00,0.558,0.598,0.097,0.107,6.19,3.66,1.92,0.0673,-1.1719849357760233,467.416667,2008-04-11 05:00:00
2008-04-11 12:00:00,0.546,0.602,0.092,0.109,6.36,3.68,1.86,0.08799,-1.0555666822997853,467.708333,2008-04-11 12:00:00
2008-04-11 19:00:00,0.529,0.592,0.094,0.107,6.34,3.65,1.86,0.08358,-1.0778976331923928,468.0,2008-04-11 19:00:00
2008-04-12 02:00:00,0.511,0.575,0.117,0.1,6.33,3.66,1.95,0.08887,-1.0512448198317301,468.291667,2008-04-12 02:00:00
2008-04-12 09:00:00,0.458,0.55,0.091,0.111,6.35,3.56,1.74,0.16115,-0.7927696901516468,468.583333,2008-04-12 09:00:00
2008-04-12 16:00:00,0.471,0.564,0.066,0.101,6.28,3.56,1.89,0.10891,-0.9629322419574422,468.875,2008-04-12 16:00:00
2008-04-12 23:00:00,0.469,0.565,0.095,0.097,6.24,3.55,1.92,0.12217,-0.913035426122949,469.166667,2008-04-12 23:00:00
2008-04-13 06:00:00,0.465,0.565,0.08,0.088,6.25,3.58,1.95,0.1136,-0.9446216686249999,469.458333,2008-04-13 06:00:00
2008-04-13 13:00:00,0.473,0.565,0.089,0.1,6.32,3.54,1.98,0.11172,-0.9518690729710325,469.75,2008-04-13 13:00:00
2008-04-13 20:00:00,0.493,0.573,0.115,0.104,6.19,3.56,2.01,0.10335,-0.985689519036693,470.041667,2008-04-13 20:00:00
2008-04-14 03:00:00,0.47,0.587,0.075,0.096,6.17,3.56,2.01,0.10427,-0.9818406264590898,470.333333,2008-04-14 03:00:00
2008-04-14 10:00:00,0.502,0.573,0.082,0.09,6.14,3.55,2.04,0.09424,-1.0257647225569735,470.625,2008-04-14 10:00:00
2008-04-14 17:00:00,0.516,0.588,0.081,0.113,6.14,3.55,2.04,0.09066,-1.042584285277331,470.916667,2008-04-14 17:00:00
2008-04-15 00:00:00,0.509,0.606,0.09,0.12,6.2,3.61,2.04,0.08799,-1.0555666822997853,471.208333,2008-04-15 00:00:00
2008-04-15 07:00:00,0.5,0.59,0.089,0.098,6.11,3.63,2.25,0.08358,-1.0778976331923928,471.5,2008-04-15 07:00:00
2008-04-15 14:00:00,0.519,0.609,0.098,0.123,6.45,3.64,2.1,0.08183,-1.087087448823903,471.791667,2008-04-15 14:00:00
2008-04-15 21:00:00,0.534,0.615,0.089,0.121,6.06,3.61,2.04,0.08009,-1.0964217063369457,472.083333,2008-04-15 21:00:00
2008-04-16 04:00:00,0.509,0.601,0.082,0.101,6.19,3.59,2.1,0.07836,-1.1059055726773013,472.375,2008-04-16 04:00:00
2008-04-16 11:00:00,0.518,0.601,0.108,0.1,6.14,3.58,2.04,0.07321,-1.1354295931465697,472.666667,2008-04-16 11:00:00
2008-04-16 18:00:00,0.555,0.618,0.107,0.152,6.08,3.66,2.07,0.07321,-1.1354295931465697,472.958333,2008-04-16 18:00:00
2008-04-17 01:00:00,0.579,0.611,0.092,0.13,6.04,3.64,2.07,0.07151,-1.1456332219591303,473.25,2008-04-17 01:00:00
2008-04-17 08:00:00,0.52,0.592,0.104,0.099,6.03,3.6,2.04,0.06898,-1.1612768099686281,473.541667,2008-04-17 08:00:00
2008-04-17 15:00:00,0.558,0.628,0.091,0.138,6.08,3.59,2.1,0.06646,-1.1774396630573076,473.833333,2008-04-17 15:00:00
2008-04-17 22:00:00,0.594,0.638,0.098,0.128,6.055,3.67,2.0549999999999997,0.06563,-1.182897595743077,474.125,2008-04-17 22:00:00
2008-04-18 05:00:00,0.549,0.622,0.102,0.118,6.03,3.62,2.01,0.06479,-1.1884920200546734,474.416667,2008-04-18 05:00:00
2008-04-18 12:00:00,0.565,0.621,0.086,0.118,6.03,3.62,2.04,0.06148,-1.2112661411722925,474.708333,2008-04-18 12:00:00
2008-04-18 19:00:00,0.566,0.626,0.095,0.148,6.05,3.6,2.04,0.06148,-1.2112661411722925,475.0,2008-04-18 19:00:00
2008-04-19 02:00:00,0.566,0.625,0.104,0.134,6.1,3.64,2.01,0.05902,-1.2290007948360593,475.291667,2008-04-19 02:00:00
2008-04-19 09:00:00,0.572,0.611,0.082,0.148,5.98,3.64,2.04,0.05821,-1.2350024007151195,475.583333,2008-04-19 09:00:00
2008-04-19 16:00:00,0.587,0.63,0.102,0.147,6.05,3.65,2.04,0.06148,-1.2112661411722925,475.875,2008-04-19 16:00:00
2008-04-19 23:00:00,0.625,0.64,0.118,0.154,6.14,3.66,2.07,0.05821,-1.2350024007151195,476.166667,2008-04-19 23:00:00
2008-04-20 06:00:00,0.598,0.632,0.087,0.136,6.16,3.62,2.07,0.05739,-1.2411637752530418,476.458333,2008-04-20 06:00:00
2008-04-20 13:00:00,0.585,0.632,0.102,0.206,6.13,3.63,2.16,0.05497,-1.2598742630342694,476.75,2008-04-20 13:00:00
2008-04-20 20:00:00,0.598,0.636,0.105,0.158,6.05,3.65,2.04,0.05416,-1.266321344322912,477.041667,2008-04-20 20:00:00
2008-04-21 03:00:00,0.593,0.626,0.089,0.142,6.03,3.68,2.04,0.05255,-1.2794272796357389,477.333333,2008-04-21 03:00:00
2008-04-21 10:00:00,0.582,0.626,0.095,0.138,6.06,3.65,2.04,0.05016,-1.2996424721773399,477.625,2008-04-21 10:00:00
2008-04-21 17:00:00,0.616,0.649,0.084,0.13,6.06,3.61,2.01,0.04937,-1.306536872780469,477.916667,2008-04-21 17:00:00
2008-04-22 00:00:00,0.592,0.638,0.088,0.136,5.96,3.63,2.01,0.04858,-1.3135424895308883,478.208333,2008-04-22 00:00:00
2008-04-22 07:00:00,0.536,0.618,0.131,0.116,5.97,3.61,2.07,0.04622,-1.3351700588569095,478.5,2008-04-22 07:00:00
2008-04-22 14:00:00,0.582,0.655,0.128,0.10766666666666667,5.93,3.6,2.025,0.04543,-1.342657263185374,478.791667,2008-04-22 14:00:00
2008-04-22 21:00:00,0.58,0.655,0.142,0.09933333333333333,5.89,3.58,1.98,0.05016,-1.2996424721773399,479.083333,2008-04-22 21:00:00
2008-04-23 04:00:00,0.548,0.628,0.127,0.091,5.96,3.63,1.98,0.04622,-1.3351700588569095,479.375,2008-04-23 04:00:00
2008-04-23 11:00:00,0.5775,0.652,0.1385,0.088,6.4,3.63,2.1,0.04232,-1.3734543409728706,479.666667,2008-04-23 11:00:00
2008-04-23 18:00:00,0.607,0.676,0.15,0.127,5.96,3.63,1.98,0.04232,-1.3734543409728706,479.958333,2008-04-23 18:00:00
2008-04-24 01:00:00,0.542,0.629,0.137,0.088,6.07,3.58,2.01,0.0775,-1.1106982974936896,480.25,2008-04-24 01:00:00
2008-04-24 08:00:00,0.538,0.594,0.137,0.064,6.04,3.55,1.98,0.05016,-1.2996424721773399,480.541667,2008-04-24 08:00:00
2008-04-24 15:00:00,0.588,0.665,0.128,0.116,5.99,3.62,1.95,0.04465,-1.3501785367754346,480.833333,2008-04-24 15:00:00
2008-04-24 22:00:00,0.587,0.658,0.129,0.121,5.95,3.58,1.95,0.0431,-1.3655227298392685,481.125,2008-04-24 22:00:00
2008-04-25 05:00:00,0.547,0.621,0.118,0.072,5.92,3.58,1.98,0.04232,-1.3734543409728706,481.416667,2008-04-25 05:00:00
2008-04-25 12:00:00,0.521,0.615,0.117,0.067,5.91,3.54,1.89,0.10798,-0.9666566768647763,481.708333,2008-04-25 12:00:00
2008-04-25 19:00:00,0.534,0.63,0.119,0.088,5.96,3.56,1.86,0.06814,-1.1665978707681413,482.0,2008-04-25 19:00:00
2008-04-26 02:00:00,0.535,0.621,0.102,0.075,5.96,3.57,1.92,0.05497,-1.2598742630342694,482.291667,2008-04-26 02:00:00
2008-04-26 09:00:00,0.518,0.612,0.121,0.061,5.99,3.63,2.01,0.05016,-1.2996424721773399,482.583333,2008-04-26 09:00:00
2008-04-26 16:00:00,0.582,0.654,0.111,0.093,5.92,3.61,1.92,0.04858,-1.3135424895308883,482.875,2008-04-26 16:00:00
2008-04-26 23:00:00,0.575,0.647,0.14,0.097,5.91,3.57,1.95,0.05255,-1.2794272796357389,483.166667,2008-04-26 23:00:00
2008-04-27 06:00:00,0.531,0.621,0.117,0.055,5.91,3.57,1.95,0.05902,-1.2290007948360593,483.458333,2008-04-27 06:00:00
2008-04-27 13:00:00,0.548,0.631,0.116,0.077,5.88,3.56,1.92,0.05497,-1.2598742630342694,483.75,2008-04-27 13:00:00
2008-04-27 20:00:00,0.539,0.622,0.126,0.105,5.77,3.5,1.86,0.05497,-1.2598742630342694,484.041667,2008-04-27 20:00:00
2008-04-28 03:00:00,0.432,0.519,0.115,0.061,5.27,3.18,1.53,0.23975,-0.6202413841572988,484.333333,2008-04-28 03:00:00
2008-04-28 10:00:00,0.422,0.538,0.114,0.068,5.65,3.36,1.8,0.11266,-0.948230253100668,484.625,2008-04-28 10:00:00
2008-04-28 17:00:00,0.462,0.576,0.127,0.085,5.82,3.41,1.95,0.09605,-1.0175026308022876,484.916667,2008-04-28 17:00:00
2008-04-29 00:00:00,0.482,0.594,0.124,0.107,5.82,3.45,2.01,0.08799,-1.0555666822997853,485.208333,2008-04-29 00:00:00
2008-04-29 07:00:00,0.499,0.582,0.142,0.135,5.76,3.49,2.01,0.08009,-1.0964217063369457,485.5,2008-04-29 07:00:00
2008-04-29 14:00:00,0.488,0.571,0.121,0.106,5.62,3.37,1.92,0.08622,-1.0643919814821308,485.791667,2008-04-29 14:00:00
2008-04-29 21:00:00,0.424,0.518,0.117,0.07,5.32,3.21,1.77,0.17269,-0.7627328104960072,486.083333,2008-04-29 21:00:00
2008-04-30 04:00:00,0.414,0.517,0.117,0.067,5.52,3.26,1.89,0.12992,-0.8863239881028999,486.375,2008-04-30 04:00:00
2008-04-30 11:00:00,0.449,0.538,0.123,0.077,5.59,3.35,1.8,0.11454,-0.9410428212226896,486.666667,2008-04-30 11:00:00
2008-04-30 18:00:00,0.457,0.561,0.111,0.087,5.86,3.37,2.01,0.1052,-0.9779842601822797,486.958333,2008-04-30 18:00:00
2008-05-01 01:00:00,0.466,0.559,0.104,0.079,5.73,3.42,2.01,0.09695,-1.013452186585276,487.25,2008-05-01 01:00:00
2008-05-01 08:00:00,0.466,0.561,0.113,0.069,5.83,3.44,2.04,0.08887,-1.0512448198317301,487.541667,2008-05-01 08:00:00
2008-05-01 15:00:00,0.501,0.586,0.127,0.098,5.79,3.43,2.01,0.08887,-1.0512448198317301,487.833333,2008-05-01 15:00:00
2008-05-01 22:00:00,0.517,0.589,0.128,0.095,5.74,3.44,2.01,0.08358,-1.0778976331923928,488.125,2008-05-01 22:00:00
2008-05-02 05:00:00,0.477,0.585,0.123,0.068,5.72,3.45,2.01,0.07922,-1.101165161931726,488.416667,2008-05-02 05:00:00
2008-05-02 12:00:00,0.491,0.595,0.128,0.069,5.75,3.45,2.01,0.07492,-1.1254022312968002,488.708333,2008-05-02 12:00:00
2008-05-02 19:00:00,0.549,0.61,0.119,0.103,5.8,3.49,2.01,0.07406,-1.1304162922865761,489.0,2008-05-02 19:00:00
2008-05-03 02:00:00,0.516,0.59,0.128,0.07,5.76,3.47,2.01,0.07151,-1.1456332219591303,489.291667,2008-05-03 02:00:00
2008-05-03 09:00:00,0.504,0.577,0.114,0.056,5.81,3.46,2.01,0.0673,-1.1719849357760233,489.583333,2008-05-03 09:00:00
2008-05-03 16:00:00,0.555,0.623,0.108,0.0775,5.779999999999999,3.5,1.9949999999999999,0.06646,-1.1774396630573076,489.875,2008-05-03 16:00:00
2008-05-03 23:00:00,0.562,0.614,0.111,0.099,5.75,3.47,1.98,0.06563,-1.182897595743077,490.166667,2008-05-03 23:00:00
2008-05-04 06:00:00,0.528,0.597,0.111,0.063,5.78,3.5,2.01,0.06396,-1.194091544925803,490.458333,2008-05-04 06:00:00
2008-05-04 13:00:00,0.555,0.613,0.115,0.081,5.74,3.5,1.98,0.06231,-1.2054422487452385,490.75,2008-05-04 13:00:00
2008-05-04 20:00:00,0.559,0.617,0.111,0.097,5.72,3.47,1.95,0.06148,-1.2112661411722925,491.041667,2008-05-04 20:00:00
2008-05-05 03:00:00,0.544,0.6,0.122,0.071,5.76,3.46,1.95,0.06066,-1.2170975940253552,491.333333,2008-05-05 03:00:00
2008-05-05 10:00:00,0.549,0.601,0.122,0.059,5.71,3.5,1.95,0.05739,-1.2411637752530418,491.625,2008-05-05 10:00:00
2008-05-05 17:00:00,0.587,0.629,0.113,0.103,5.71,3.48,1.95,0.05739,-1.2411637752530418,491.916667,2008-05-05 17:00:00
2008-05-06 00:00:00,0.55,0.606,0.115,0.086,5.72,3.47,1.95,0.05658,-1.247337056879028,492.208333,2008-05-06 00:00:00
2008-05-06 07:00:00,0.52,0.601,0.128,0.108,5.7,3.49,1.95,0.05336,-1.2727841790915075,492.5,2008-05-06 07:00:00
2008-05-06 14:00:00,0.565,0.634,0.097,0.089,5.69,3.48,1.92,0.05176,-1.2860057323393561,492.791667,2008-05-06 14:00:00
2008-05-06 21:00:00,0.581,0.65,0.113,0.106,5.69,3.51,1.92,0.05176,-1.2860057323393561,493.083333,2008-05-06 21:00:00
2008-05-07 04:00:00,0.58,0.605,0.109,0.064,5.68,3.45,1.92,0.05176,-1.2860057323393561,493.375,2008-05-07 04:00:00
2008-05-07 11:00:00,0.552,0.617,0.123,0.048,5.67,3.5,1.89,0.04779,-1.320662969479206,493.666667,2008-05-07 11:00:00
2008-05-07 18:00:00,0.596,0.646,0.114,0.095,5.65,3.47,1.89,0.04779,-1.320662969479206,493.958333,2008-05-07 18:00:00
2008-05-08 01:00:00,0.575,0.636,0.125,0.07150000000000001,5.67,3.49,1.89,0.04858,-1.3135424895308883,494.25,2008-05-08 01:00:00
2008-05-08 08:00:00,0.544,0.601,0.129,0.048,5.69,3.5,1.89,0.04543,-1.342657263185374,494.541667,2008-05-08 08:00:00
2008-05-08 15:00:00,0.589,0.65,0.133,0.074,5.71,3.51,1.89,0.04465,-1.3501785367754346,494.833333,2008-05-08 15:00:00
2008-05-08 22:00:00,0.606,0.652,0.162,0.098,5.67,3.49,1.89,0.04543,-1.342657263185374,495.125,2008-05-08 22:00:00
2008-05-09 05:00:00,0.579,0.633,0.128,0.095,5.67,3.47,1.86,0.04543,-1.342657263185374,495.416667,2008-05-09 05:00:00
2008-05-09 12:00:00,0.58,0.629,0.127,0.097,5.7,3.45,1.86,0.04465,-1.3501785367754346,495.708333,2008-05-09 12:00:00
2008-05-09 19:00:00,0.611,0.658,0.156,0.138,5.64,3.44,1.83,0.051365,-1.2893327075498386,496.0,2008-05-09 19:00:00
2008-05-10 02:00:00,0.589,0.639,0.137,0.097,5.7,3.5,1.83,0.04465,-1.3501785367754346,496.291667,2008-05-10 02:00:00
2008-05-10 09:00:00,0.561,0.611,0.107,0.06,5.71,3.46,1.86,0.04232,-1.3734543409728706,496.583333,2008-05-10 09:00:00
2008-05-10 16:00:00,0.623,0.668,0.145,0.1,5.66,3.5,1.83,0.04232,-1.3734543409728706,496.875,2008-05-10 16:00:00
2008-05-10 23:00:00,0.61,0.654,0.123,0.103,5.71,3.5,1.83,0.04232,-1.3734543409728706,497.166667,2008-05-10 23:00:00
2008-05-11 06:00:00,0.561,0.597,0.127,0.045,5.64,3.46,1.83,0.03925,-1.4061603389187287,497.458333,2008-05-11 06:00:00
2008-05-11 13:00:00,0.605,0.642,0.118,0.058,5.68,3.49,1.8,0.03772,-1.4234283159347092,497.75,2008-05-11 13:00:00
2008-05-11 20:00:00,0.635,0.68,0.126,0.092,5.61,3.55,1.8,0.03772,-1.4234283159347092,498.041667,2008-05-11 20:00:00
2008-05-12 03:00:00,0.579,0.615,0.116,0.063,5.65,3.46,1.83,0.03772,-1.4234283159347092,498.333333,2008-05-12 03:00:00
2008-05-12 10:00:00,0.596,0.609,0.127,0.052,5.62,3.51,1.8,0.03469,-1.4597957001579402,498.625,2008-05-12 10:00:00
2008-05-12 17:00:00,0.646,0.678,0.139,0.091,5.65,3.5,1.8,0.03544,-1.450506286784987,498.916667,2008-05-12 17:00:00
2008-05-13 00:00:00,0.614,0.648,0.102,0.094,5.68,3.43,1.8,0.03544,-1.450506286784987,499.208333,2008-05-13 00:00:00
2008-05-13 07:00:00,0.583,0.596,0.119,0.129,5.7,3.46,1.86,0.03394,-1.4692881620183431,499.5,2008-05-13 07:00:00
2008-05-13 14:00:00,0.642,0.651,0.121,0.111,5.64,3.5,1.8,0.03319,-1.478992747591396,499.791667,2008-05-13 14:00:00
2008-05-13 21:00:00,0.675,0.674,0.133,0.0985,5.63,3.52,1.8,0.03394,-1.4692881620183431,500.083333,2008-05-13 21:00:00
2008-05-14 04:00:00,0.608,0.612,0.118,0.086,5.68,3.46,1.8,0.03319,-1.478992747591396,500.375,2008-05-14 04:00:00
2008-05-14 11:00:00,0.614,0.622,0.133,0.08,5.71,3.49,1.8,0.0317,-1.4989407377822486,500.666667,2008-05-14 11:00:00
2008-05-14 18:00:00,0.683,0.68,0.116,0.132,5.66,3.48,1.8,0.0317,-1.4989407377822486,500.958333,2008-05-14 18:00:00
2008-05-15 01:00:00,0.647,0.67,0.134,0.113,5.57,3.49,1.77,0.03244,-1.4889191544608815,501.25,2008-05-15 01:00:00
2008-05-15 08:00:00,0.615,0.616,0.117,0.09,5.73,3.45,1.83,0.0317,-1.4989407377822486,501.541667,2008-05-15 08:00:00
2008-05-15 15:00:00,0.6455,0.502,0.123,0.1185,5.7,3.4850000000000003,1.8,0.03244,-1.4889191544608815,501.833333,2008-05-15 15:00:00
2008-05-15 22:00:00,0.676,0.676,0.146,0.147,5.67,3.52,1.77,0.0317,-1.4989407377822486,502.125,2008-05-15 22:00:00
2008-05-16 05:00:00,0.655,0.654,0.159,0.141,5.69,3.5,1.77,0.03319,-1.478992747591396,502.416667,2008-05-16 05:00:00
2008-05-16 12:00:00,0.665,0.663,0.138,0.123,5.74,3.49,1.74,0.03319,-1.478992747591396,502.708333,2008-05-16 12:00:00
2008-05-16 19:00:00,0.684,0.678,0.147,0.161,5.71,3.49,1.74,0.03244,-1.4889191544608815,503.0,2008-05-16 19:00:00
2008-05-17 02:00:00,0.677,0.674,0.141,0.156,5.75,3.49,1.74,0.03319,-1.478992747591396,503.291667,2008-05-17 02:00:00
2008-05-17 09:00:00,0.631,0.655,0.141,0.12,5.72,3.5,1.74,0.03244,-1.4889191544608815,503.583333,2008-05-17 09:00:00
2008-05-17 16:00:00,0.682,0.676,0.143,0.145,5.73,3.5,1.74,0.03244,-1.4889191544608815,503.875,2008-05-17 16:00:00
2008-05-17 23:00:00,0.674,0.691,0.132,0.169,5.74,3.54,1.77,0.0317,-1.4989407377822486,504.166667,2008-05-17 23:00:00
2008-05-18 06:00:00,0.609,0.633,0.139,0.113,5.73,3.53,1.77,0.03021,-1.5198492747267196,504.458333,2008-05-18 06:00:00
2008-05-18 13:00:00,0.66,0.654,0.101,0.095,5.73,3.53,1.77,0.02874,-1.5415132362017931,504.75,2008-05-18 13:00:00
2008-05-18 20:00:00,0.705,0.706,0.121,0.111,5.735,3.56,1.77,0.02947,-1.5306198641500748,505.041667,2008-05-18 20:00:00
2008-05-19 03:00:00,0.654,0.65,0.111,0.127,5.74,3.54,1.77,0.02874,-1.5415132362017931,505.333333,2008-05-19 03:00:00
2008-05-19 10:00:00,0.636,0.627,0.122,0.109,6.06,3.55,1.77,0.02727,-1.5643148620583702,505.625,2008-05-19 10:00:00
2008-05-19 17:00:00,0.721,0.719,0.135,0.143,5.75,3.58,1.77,0.02727,-1.5643148620583702,505.916667,2008-05-19 17:00:00
2008-05-20 00:00:00,0.701,0.701,0.121,0.146,5.72,3.55,1.77,0.02727,-1.5643148620583702,506.208333,2008-05-20 00:00:00
2008-05-20 07:00:00,0.658,0.667,0.108,0.112,5.62,3.57,1.8,0.02654,-1.5760990814715832,506.5,2008-05-20 07:00:00
2008-05-20 14:00:00,0.7,0.7,0.111,0.116,5.59,3.59,1.74,0.02654,-1.5760990814715832,506.791667,2008-05-20 14:00:00
2008-05-20 21:00:00,0.699,0.701,0.124,0.15,5.62,3.61,1.77,0.02654,-1.5760990814715832,507.083333,2008-05-20 21:00:00
2008-05-21 04:00:00,0.634,0.639,0.132,0.126,5.64,3.53,1.77,0.02654,-1.5760990814715832,507.375,2008-05-21 04:00:00
2008-05-21 11:00:00,0.652,0.655,0.113,0.101,5.62,3.57,1.77,0.02508,-1.6006724678413211,507.666667,2008-05-21 11:00:00
2008-05-21 18:00:00,0.715,0.712,0.121,0.134,5.6,3.58,1.77,0.02581,-1.5882119954561311,507.958333,2008-05-21 18:00:00
2008-05-22 01:00:00,0.684,0.678,0.109,0.127,5.6,3.57,1.77,0.02581,-1.5882119954561311,508.25,2008-05-22 01:00:00
2008-05-22 08:00:00,0.665,0.66,0.104,0.11,5.57,3.55,1.74,0.02508,-1.6006724678413211,508.541667,2008-05-22 08:00:00
2008-05-22 15:00:00,0.712,0.703,0.118,0.141,5.59,3.55,1.74,0.02581,-1.5882119954561311,508.833333,2008-05-22 15:00:00
2008-05-22 22:00:00,0.709,0.7,0.138,0.142,5.56,3.59,1.74,0.02508,-1.6006724678413211,509.125,2008-05-22 22:00:00
2008-05-23 05:00:00,0.628,0.63,0.116,0.1,5.66,3.53,1.74,0.02508,-1.6006724678413211,509.416667,2008-05-23 05:00:00
2008-05-23 12:00:00,0.66,0.654,0.109,0.11,5.58,3.55,1.74,0.02363,-1.626536278367631,509.708333,2008-05-23 12:00:00
2008-05-23 19:00:00,0.719,0.709,0.102,0.142,5.58,3.58,1.74,0.02436,-1.6133227160391623,510.0,2008-05-23 19:00:00
2008-05-24 02:00:00,0.668,0.665,0.103,0.131,5.54,3.59,1.74,0.02363,-1.626536278367631,510.291667,2008-05-24 02:00:00
2008-05-24 09:00:00,0.672,0.665,0.093,0.106,5.55,3.64,1.74,0.02291,-1.6399749108106025,510.583333,2008-05-24 09:00:00
2008-05-24 16:00:00,0.742,0.717,0.134,0.131,5.6,3.59,1.74,0.02291,-1.6399749108106025,510.875,2008-05-24 16:00:00
2008-05-24 23:00:00,0.728,0.707,0.151,0.152,5.59,3.57,1.74,0.02291,-1.6399749108106025,511.166667,2008-05-24 23:00:00
2008-05-25 06:00:00,0.68,0.674,0.118,0.128,5.56,3.57,1.71,0.02363,-1.626536278367631,511.458333,2008-05-25 06:00:00
2008-05-25 13:00:00,0.728,0.711,0.13,0.163,5.64,3.58,1.74,0.02436,-1.6133227160391623,511.75,2008-05-25 13:00:00
2008-05-25 20:00:00,0.722,0.707,0.12,0.165,5.56,3.59,1.74,0.02363,-1.626536278367631,512.041667,2008-05-25 20:00:00
2008-05-26 03:00:00,0.679,0.669,0.102,0.143,5.59,3.58,1.74,0.02291,-1.6399749108106025,512.333333,2008-05-26 03:00:00
2008-05-26 10:00:00,0.678,0.67,0.114,0.135,5.58,3.58,1.71,0.0222,-1.6536470255493614,512.625,2008-05-26 10:00:00
2008-05-26 17:00:00,0.738,0.719,0.116,0.175,5.61,3.62,1.77,0.02291,-1.6399749108106025,512.916667,2008-05-26 17:00:00
2008-05-27 00:00:00,0.711,0.695,0.122,0.17,5.56,3.54,1.71,0.02291,-1.6399749108106025,513.208333,2008-05-27 00:00:00
2008-05-27 07:00:00,0.685,0.676,0.118,0.16,5.57,3.56,1.74,0.02363,-1.626536278367631,513.5,2008-05-27 07:00:00
2008-05-27 14:00:00,0.711,0.689,0.133,0.175,5.58,3.58,1.71,0.02291,-1.6399749108106025,513.791667,2008-05-27 14:00:00
2008-05-27 21:00:00,0.734,0.712,0.13,0.181,5.58,3.57,1.71,0.0222,-1.6536470255493614,514.083333,2008-05-27 21:00:00
2008-05-28 04:00:00,0.664,0.656,0.118,0.138,5.51,3.57,1.71,0.0222,-1.6536470255493614,514.375,2008-05-28 04:00:00
2008-05-28 11:00:00,0.682,0.673,0.146,0.116,5.53,3.44,1.65,0.03095,-1.5093393466438632,514.666667,2008-05-28 11:00:00
