,Date,Statut,Chromechant,cond,COT,DOxygen,Debit,pH,Pression,TempRiver,TempContainer,Turbidity,Turb,Chrom1,Chrom2,Eau,TG,Filtre,Acide1,Base1,Acide,Base,AC,StatutCM,UPS ,Type,Lithium,Magnesium,Potassium,Calcium,Sodium,Strontium,Fluorures,Sulfates,Nitrates,Chlorures,Phosphate,DebitRiv,discharge 
371795,2016-03-01 12:00:00,OK,5.1,682.0,37.07,0.0,690.0,8.48,6.2,4.9,23.0,69.28,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.38324691358024693,0.07626854219948849,3.0687730673316707,0.5984652173913043,0.3845,0.1039,0.5447835587929241,0.7953693548387096,0.8721211267605634,,305.0,0.305
371836,2016-03-01 12:40:00,OK,5.1,665.0,37.56,0.0,692.0,8.53,4.9,5.14,22.5,69.79,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3836090534979424,0.0763145780051151,3.0681870324189524,0.5984304347826087,0.385,0.1025,0.5438688865764828,0.7931112903225807,0.8708563380281691,,305.0,0.305
371877,2016-03-01 13:20:00,OK,5.1,650.0,36.93,0.0,701.0,8.55,4.5,5.29,22.2,69.39,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3835884773662551,0.077076726342711,3.0611396508728177,0.5986521739130435,0.3847,0.1033,0.5453069719042665,0.7962193548387096,0.8719887323943663,,305.0,0.305
371918,2016-03-01 14:00:00,OK,5.1,662.0,40.66,0.0,689.0,8.55,3.9,5.4,23.1,69.07,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3840576131687242,0.07751406649616369,3.0570648379052368,0.5992304347826086,0.3848,0.1038,0.5452851196670135,0.796533870967742,0.8718478873239437,,305.0,0.305
371959,2016-03-01 14:40:00,OK,5.1,665.0,37.23,0.0,704.0,8.55,2.9,5.5,24.7,68.9,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.383880658436214,0.07903324808184142,3.05401246882793,0.6012521739130434,0.3848,0.1022,0.5440967741935484,0.7959677419354839,0.8728338028169015,,305.0,0.305
372000,2016-03-01 15:20:00,OK,5.1,670.0,37.56,0.0,694.0,8.52,4.3,5.61,22.8,69.02,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3849012345679012,0.07972890025575446,3.058047381546135,0.6043565217391305,0.3849,0.1014,0.5443704474505724,0.796008064516129,0.8755521126760564,,305.0,0.305
372262,2016-03-01 19:41:00,OK,5.1,657.0,40.77,0.0,700.0,8.35,4.5,6.14,24.6,70.0,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37694238683127573,0.08893350383631714,3.0194064837905237,0.5968173913043479,0.3804,0.0936,0.5278792924037461,0.7816983870967742,0.8690929577464789,,319.823529412,0.31982352941200004
372303,2016-03-01 20:21:00,OK,5.1,660.0,37.46,0.0,685.0,8.33,3.1,6.28,22.9,71.65,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37666255144032923,0.08985166240409206,3.021102244389027,0.6012130434782609,0.3809,0.0939,0.524423517169615,0.7806677419354839,0.8610591549295774,,326.032786885,0.326032786885
372344,2016-03-01 21:01:00,OK,5.1,658.0,41.02,0.0,698.0,8.31,2.7,6.36,22.7,71.16,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37407407407407406,0.0907161125319693,3.012568578553616,0.6005826086956522,0.3806,0.0922,0.5215848074921956,0.7830338709677419,0.8598366197183098,,328.0,0.328
372385,2016-03-01 21:41:00,OK,5.1,664.0,41.74,0.0,690.0,8.3,4.5,6.53,24.4,70.66,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37325102880658434,0.09146547314578005,3.0073316708229423,0.5989739130434782,0.3801,0.0912,0.5211030176899064,0.7827983870967742,0.8591802816901409,,328.0,0.328
372426,2016-03-01 22:21:00,OK,5.1,651.0,39.75,0.0,700.0,8.29,5.4,6.68,23.0,70.69,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37250205761316874,0.09024552429667519,2.9999226932668326,0.5965956521739131,0.38,0.0935,0.5196139438085328,0.7783983870967742,0.8546901408450704,,331.442622951,0.33144262295099997
372467,2016-03-01 23:01:00,OK,5.1,664.0,38.76,0.0,700.0,8.28,4.9,6.79,22.8,70.7,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3716995884773662,0.08953964194373401,2.99430174563591,0.592404347826087,0.3805,0.0959,0.5177367325702393,0.7780096774193549,0.8490450704225353,,337.951612903,0.337951612903
372508,2016-03-01 23:41:00,OK,5.1,652.0,39.22,0.0,687.0,8.26,4.5,6.95,24.8,72.03,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37189300411522636,0.09588235294117647,2.986793017456359,0.5915608695652174,0.3799,0.0953,0.5161841831425599,0.7790064516129033,0.8472000000000001,,335.967741935,0.335967741935
372550,2016-03-02 00:22:00,OK,5.1,656.0,41.21,0.0,702.0,8.26,3.4,7.11,23.5,73.14,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.37069135802469133,0.09852429667519182,2.9713167082294265,0.5896608695652175,0.38,0.0929,0.5111321540062435,0.7749096774193549,0.8456619718309859,,337.163934426,0.337163934426
372591,2016-03-02 01:02:00,OK,5.1,658.0,39.81,0.0,702.0,8.24,2.6,7.21,23.0,73.86,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3705637860082304,0.1015780051150895,2.9695985037406483,0.5913173913043479,0.3809,0.0958,0.5149916753381893,0.777824193548387,0.8462676056338029,,340.612903226,0.340612903226
372632,2016-03-02 01:42:00,OK,5.1,645.0,42.57,0.0,694.0,8.24,4.2,7.33,23.3,74.11,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3688765432098765,0.10654219948849104,2.9596982543640897,0.5882652173913043,0.3806,0.091,0.5141165452653486,0.7748629032258064,0.8419211267605634,,338.428571429,0.338428571429
372673,2016-03-02 02:22:00,OK,5.1,649.0,41.88,0.0,704.0,8.24,5.5,7.42,23.4,73.92,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3681810699588477,0.10746803069053708,2.953167082294264,0.5885652173913044,0.3797,0.0896,0.5137055150884495,0.7743016129032259,0.8413633802816902,,335.571428571,0.33557142857100003
372714,2016-03-02 03:02:00,OK,5.1,635.0,40.05,0.0,709.0,8.24,5.1,7.5,24.0,74.02,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36816049382716054,0.1061150895140665,2.952822942643391,0.5897739130434783,0.3792,0.0906,0.5134027055150885,0.7741225806451614,0.8423549295774648,,341.0,0.341
372755,2016-03-02 03:42:00,OK,5.1,644.0,39.72,0.0,711.0,8.24,4.6,7.59,23.3,74.59,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36707407407407405,0.10254475703324809,2.9432992518703243,0.5896695652173913,0.3793,0.0909,0.5141415192507804,0.7773532258064516,0.8404028169014084,,341.0,0.341
372796,2016-03-02 04:22:00,OK,5.1,641.0,38.76,0.0,709.0,8.25,3.2,7.66,23.4,74.95,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36643621399176957,0.09892071611253196,2.938788029925187,0.5882478260869565,0.3792,0.0912,0.5143236212278877,0.7784129032258065,0.8405352112676056,,341.0,0.341
372837,2016-03-02 05:02:00,OK,5.1,633.0,38.66,0.0,700.0,8.25,2.6,7.73,23.4,75.33,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36636625514403287,0.0953222506393862,2.940840399002494,0.5895608695652175,0.3794,0.0927,0.5133080124869928,0.7769854838709677,0.8399830985915493,,340.903225806,0.340903225806
372878,2016-03-02 05:42:00,OK,5.1,642.0,43.9,0.0,702.0,8.25,4.3,7.76,23.3,74.99,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36611934156378595,0.09198209718670076,2.9356234413965088,0.588695652173913,0.3793,0.0931,0.5126618106139439,0.7770322580645161,0.8389577464788732,,338.919354839,0.338919354839
372919,2016-03-02 06:22:00,OK,5.1,646.0,39.89,0.0,700.0,8.25,5.5,7.77,23.5,75.58,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3655432098765432,0.08920460358056265,2.9269750623441397,0.585995652173913,0.3788,0.0937,0.5115837669094694,0.7743225806451614,0.8439830985915493,,345.0,0.345
372960,2016-03-02 07:02:00,OK,5.1,632.0,39.07,0.0,704.0,8.25,5.2,7.75,23.3,76.34,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3643827160493827,0.08694373401534528,2.91814463840399,0.5853260869565218,0.379,0.0944,0.5101997918834548,0.7711338709677419,0.8412394366197183,,345.096774194,0.345096774194
373001,2016-03-02 07:42:00,OK,5.1,640.0,41.21,0.0,704.0,8.25,4.8,7.71,23.5,77.35,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3650164609053498,0.08687979539641943,2.9225486284289275,0.5849913043478261,0.379,0.0936,0.5108855359001041,0.7674870967741936,0.8386760563380281,,347.080645161,0.347080645161
373042,2016-03-02 08:22:00,OK,5.1,646.0,39.75,0.0,706.0,8.25,3.7,7.72,23.3,76.86,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3641728395061728,0.08885677749360614,2.915366583541147,0.5888565217391304,0.3793,0.0951,0.5107492195629553,0.7683016129032259,0.8351521126760564,,349.081967213,0.349081967213
373083,2016-03-02 09:02:00,OK,5.1,627.0,39.6,0.0,685.0,8.27,3.0,7.71,23.3,77.04,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3630493827160494,0.09085166240409207,2.9074064837905236,0.592513043478261,0.3794,0.0944,0.5075046826222686,0.769333870967742,0.8395746478873239,,351.0,0.351
373124,2016-03-02 09:42:00,OK,5.1,645.0,40.13,0.0,711.0,8.29,3.2,7.7,23.2,76.96,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3632757201646091,0.09171099744245524,2.908361596009975,0.5910347826086957,0.3788,0.0977,0.5068678459937566,0.7665354838709677,0.8368056338028169,,351.0,0.351
373165,2016-03-02 10:22:00,OK,5.1,635.0,41.13,0.0,711.0,8.32,4.9,7.72,23.2,76.85,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36519341563786006,0.09267007672634271,2.910074812967581,0.5923782608695652,0.3793,0.1014,0.5124422476586888,0.76885,0.8457887323943662,,351.0,0.351
373206,2016-03-02 11:02:00,OK,5.1,624.0,39.65,0.0,711.0,8.37,5.3,7.77,23.9,77.65,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3677489711934156,0.09055242966751918,2.931241895261845,0.5960608695652174,0.3797,0.1025,0.5246149843912592,0.7660290322580645,0.8498929577464789,,351.0,0.351
373247,2016-03-02 11:42:00,OK,5.1,636.0,39.13,0.0,707.0,8.43,4.9,7.91,23.2,77.44,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3691440329218107,0.09139386189258313,2.939840399002494,0.5990260869565217,0.3807,0.1005,0.5339625390218523,0.7697758064516129,0.854256338028169,,351.0,0.351
373288,2016-03-02 12:22:00,OK,5.1,639.0,36.92,0.0,706.0,8.49,3.4,8.17,23.7,77.77,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36834567901234566,0.09093861892583119,2.9361645885286785,0.598604347826087,0.3807,0.1028,0.531,0.7732241935483871,0.8534253521126761,,349.918032787,0.349918032787
373329,2016-03-02 13:02:00,OK,5.1,627.0,39.65,0.0,707.0,8.53,2.8,8.39,23.9,78.82,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.368119341563786,0.0898235294117647,2.92956608478803,0.5974565217391304,0.3805,0.1023,0.5263964620187305,0.7734854838709677,0.8495661971830987,,348.0,0.348
373370,2016-03-02 13:42:00,OK,5.1,617.0,38.75,0.0,704.0,8.57,3.5,8.67,23.9,78.67,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36690946502057614,0.08848593350383631,2.916655860349127,0.5928652173913044,0.3802,0.1052,0.5216857440166494,0.7749451612903225,0.8460760563380282,,348.0,0.348
373411,2016-03-02 14:22:00,OK,5.1,612.0,39.99,0.0,709.0,8.59,5.0,8.73,23.8,78.53,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3664979423868313,0.08720971867007672,2.9017605985037407,0.5912130434782609,0.3796,0.1054,0.5206576482830386,0.7752225806451613,0.8449042253521126,,348.0,0.348
373453,2016-03-02 15:03:00,OK,5.1,612.0,41.91,0.0,711.0,8.6,5.4,8.78,23.9,79.02,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3666954732510288,0.08832480818414322,2.90269825436409,0.5905130434782608,0.3797,0.1063,0.5225369406867847,0.7778983870967742,0.8444225352112676,,348.0,0.348
373494,2016-03-02 15:43:00,OK,5.1,616.0,40.56,0.0,715.0,8.63,5.0,8.98,23.7,79.74,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3668888888888889,0.08815089514066496,2.8941172069825436,0.588304347826087,0.3795,0.1043,0.5215494276795005,0.7755951612903226,0.8429633802816902,,348.0,0.348
373535,2016-03-02 16:23:00,OK,5.1,611.0,39.04,0.0,711.0,8.64,3.8,8.97,23.9,79.98,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3666543209876543,0.08727877237851661,2.8904738154613465,0.5870043478260869,0.3798,0.106,0.5203267429760666,0.7734516129032258,0.843225352112676,,348.0,0.348
373576,2016-03-02 17:03:00,OK,5.1,616.0,41.1,0.0,702.0,8.6,3.2,8.6,23.9,79.53,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36816460905349796,0.08624040920716113,2.88588029925187,0.5898304347826088,0.3806,0.1038,0.5198085327783559,0.7712080645161291,0.8437577464788732,,349.909090909,0.34990909090899996
373617,2016-03-02 17:43:00,OK,5.1,602.0,40.0,0.0,711.0,8.55,2.6,7.56,24.1,79.77,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3681934156378601,0.08491815856777493,2.873291770573566,0.5863521739130435,0.3797,0.0994,0.5143329864724245,0.7614064516129032,0.8382338028169014,,356.941176471,0.356941176471
373658,2016-03-02 18:23:00,OK,5.1,620.0,40.1,0.0,709.0,8.5,3.6,7.55,23.1,80.52,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36779012345679013,0.08937595907928389,2.87545885286783,0.5873608695652174,0.3795,0.0974,0.5119073881373569,0.7569419354838709,0.83843661971831,,361.156862745,0.36115686274500003
373699,2016-03-02 19:03:00,OK,5.1,609.0,40.28,0.0,711.0,8.44,5.1,7.35,22.8,81.8,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36888477366255146,0.10136828644501278,2.8775236907730672,0.5870130434782609,0.3799,0.0955,0.5116212278876171,0.7581064516129032,0.8398985915492958,,366.090909091,0.366090909091
373740,2016-03-02 19:43:00,OK,5.1,619.0,40.45,0.0,700.0,8.39,5.3,7.09,23.4,82.5,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36796296296296294,0.10301790281329921,2.8751221945137155,0.5858217391304348,0.379,0.0989,0.5093080124869928,0.7536322580645162,0.8364704225352113,0.1607,369.258064516,0.369258064516
373781,2016-03-02 20:23:00,OK,5.1,620.0,39.43,0.0,701.0,8.35,3.2,6.89,22.8,83.08,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36543209876543215,0.10005882352941177,2.868922693266833,0.5859,0.3789,0.0996,0.5061227887617066,0.7491274193548387,0.8391661971830986,,369.868852459,0.369868852459
373822,2016-03-02 21:03:00,OK,5.1,627.0,42.32,0.0,681.0,8.32,4.9,6.88,22.2,83.94,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36471604938271607,0.09643478260869565,2.870528678304239,0.5859434782608696,0.3779,0.0953,0.507843912591051,0.7530596774193549,0.8374591549295775,,368.0,0.368
373863,2016-03-02 21:43:00,OK,5.1,619.0,40.06,0.0,704.0,8.29,5.3,6.79,23.0,85.59,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.36248148148148146,0.09320204603580562,2.8602493765586035,0.5842956521739131,0.3778,0.0982,0.5080156087408949,0.75195,0.8387577464788732,0.1623,368.0,0.368
373904,2016-03-02 22:23:00,OK,5.1,625.0,40.48,0.0,707.0,8.26,4.9,6.69,23.9,86.22,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3606831275720164,0.09179795396419438,2.8573266832917703,0.583491304347826,0.3772,0.0985,0.5074224765868887,0.747666129032258,0.8366028169014085,,375.0,0.375
373945,2016-03-02 23:03:00,OK,5.1,611.0,41.29,0.0,709.0,8.24,4.4,6.62,22.5,87.78,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.35940740740740734,0.10028644501278772,2.844226932668329,0.5809,0.3776,0.0991,0.5066795005202913,0.744624193548387,0.8214281690140844,,374.806451613,0.37480645161299997
373986,2016-03-02 23:43:00,OK,5.1,623.0,41.24,0.0,709.0,8.23,3.9,6.55,22.3,89.5,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.35562139917695473,0.10837084398976983,2.826364089775561,0.570904347826087,0.3772,0.0974,0.4970114464099896,0.7425564516129032,0.8080450704225353,0.16,372.161290323,0.372161290323
374027,2016-03-03 00:23:00,OK,5.1,605.0,41.24,0.0,704.0,8.22,3.7,6.49,22.3,89.91,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3548230452674897,0.10623529411764707,2.824082294264339,0.5658434782608696,0.3764,0.097,0.49495525494276793,0.7463903225806452,0.8008478873239436,0.1784,371.0,0.371
374068,2016-03-03 01:03:00,OK,5.1,628.0,41.72,0.0,709.0,8.21,2.8,6.42,22.3,89.84,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3550699588477366,0.10417902813299233,2.8252019950124687,0.5682956521739131,0.3758,0.0985,0.495372528616025,0.7505548387096774,0.7992788732394367,0.1692,371.512195122,0.37151219512199996
374109,2016-03-03 01:43:00,OK,5.1,634.0,43.45,0.0,707.0,8.22,4.8,6.39,22.0,89.25,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3556831275720165,0.10320716112531969,2.8280798004987533,0.5712608695652174,0.3759,0.1026,0.49826118626430804,0.7592951612903226,0.8017859154929577,0.1796,377.571428571,0.377571428571
374150,2016-03-03 02:23:00,OK,5.1,618.0,43.22,0.0,698.0,8.22,5.3,6.35,23.9,88.89,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.35623868312757195,0.09929411764705882,2.8381945137157105,0.5705695652173913,0.3763,0.103,0.5003537981269511,0.7613274193548387,0.8017295774647888,0.1803,377.705882353,0.377705882353
374191,2016-03-03 03:03:00,OK,5.1,624.0,40.01,0.0,709.0,8.23,4.8,6.34,22.5,89.79,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3586584362139918,0.09430434782608696,2.8532618453865335,0.5692739130434782,0.3764,0.1034,0.4999167533818939,0.7572193548387097,0.807769014084507,0.1833,378.14516129,0.37814516129
374232,2016-03-03 03:43:00,OK,5.1,624.0,40.3,0.0,700.0,8.23,4.3,6.36,22.4,89.74,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3592674897119341,0.09131202046035805,2.8548553615960097,0.5697782608695653,0.3773,0.1047,0.49808012486992714,0.7556290322580644,0.8087830985915493,0.1787,380.129032258,0.380129032258
374273,2016-03-03 04:23:00,OK,5.1,629.0,43.36,0.0,700.0,8.23,3.6,6.3,22.5,90.3,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.35916049382716053,0.08870843989769821,2.854149625935162,0.5721739130434783,0.3763,0.1035,0.49577315296566077,0.7540467741935484,0.8130535211267605,0.1839,383.639344262,0.383639344262
374314,2016-03-03 05:03:00,OK,5.1,616.0,40.54,0.0,700.0,8.24,2.6,6.32,22.8,91.02,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3589835390946502,0.08624808184143222,2.84943391521197,0.5688130434782609,0.3759,0.1045,0.49350780437044744,0.75355,0.8030478873239436,0.1688,388.0,0.388
374356,2016-03-03 05:44:00,OK,5.1,617.0,38.75,0.0,700.0,8.23,3.9,6.28,22.7,92.06,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3579629629629629,0.08413554987212275,2.844374064837905,0.5691739130434782,0.3759,0.1091,0.49239854318418314,0.7530387096774194,0.8083408450704226,0.1789,388.0,0.388
374397,2016-03-03 06:24:00,OK,5.1,615.0,41.04,0.0,700.0,8.24,5.5,6.25,24.1,90.98,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.35690946502057613,0.08325575447570333,2.8376558603491273,0.5732652173913043,0.3759,0.1067,0.48900104058272637,0.7488903225806451,0.8109014084507042,0.1776,392.097560976,0.392097560976
374438,2016-03-03 07:04:00,OK,5.1,612.0,41.4,0.0,700.0,8.23,5.1,6.28,22.7,92.07,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3558106995884774,0.08251150895140665,2.8300274314214464,0.5685347826086956,0.3753,0.106,0.4851571279916754,0.7469806451612904,0.8029070422535212,0.1637,392.290322581,0.392290322581
374479,2016-03-03 07:44:00,OK,5.1,619.0,40.4,0.0,704.0,8.24,4.7,6.32,22.7,92.72,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3543868312757201,0.08186445012787723,2.8214688279301745,0.5619,0.3749,0.1035,0.4804994797086369,0.7442758064516128,0.7914197183098592,0.1742,395.0,0.395
374520,2016-03-03 08:24:00,OK,5.1,604.0,41.13,0.0,708.0,8.25,3.6,6.28,24.5,92.55,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3532880658436214,0.08101023017902813,2.820216957605985,0.556895652173913,0.3744,0.1058,0.480483870967742,0.7466403225806452,0.7836366197183098,0.1616,396.180327869,0.396180327869
374561,2016-03-03 09:04:00,OK,5.1,617.0,40.86,0.0,704.0,8.26,2.7,6.32,22.8,91.84,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3547366255144033,0.08014322250639386,2.827224438902743,0.5538869565217391,0.3748,0.1065,0.4800978147762747,0.7475451612903226,0.7796225352112677,0.161,399.904761905,0.39990476190499996
374602,2016-03-03 09:44:00,OK,5.1,613.0,39.58,0.0,695.0,8.29,4.1,6.44,22.7,92.46,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3558559670781893,0.07966751918158568,2.829653366583541,0.5537739130434783,0.3751,0.1081,0.48137565036420393,0.7465274193548387,0.7766704225352112,0.1847,421.636363636,0.421636363636
374895,2016-03-03 14:36:00,OK,5.1,534.0,41.69,0.0,696.0,8.37,5.1,7.19,22.0,117.8,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.32283539094650204,0.07662659846547315,2.5509476309226935,0.522,0.369,0.2462,0.41449115504682627,0.7485354838709677,0.6757549295774647,0.2395,713.090909091,0.7130909090909999
374936,2016-03-03 15:16:00,OK,5.1,522.0,49.18,0.0,704.0,8.3,4.6,7.23,24.9,124.13,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.31778189300411525,0.07553964194373401,2.501663341645885,0.4949782608695652,0.3642,0.2122,0.406735691987513,0.7384548387096774,0.6407295774647886,0.2321,718.258064516,0.7182580645159999
374977,2016-03-03 15:56:00,OK,5.1,503.0,50.09,0.0,707.0,8.27,4.0,7.32,23.2,129.34,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3110041152263375,0.07249104859335039,2.442865336658354,0.46548695652173916,0.3606,0.1845,0.4004432882414152,0.7152451612903226,0.6016338028169014,0.2739,718.919354839,0.718919354839
375018,2016-03-03 16:36:00,OK,5.1,506.0,53.09,0.0,715.0,8.24,4.8,7.29,22.7,135.13,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3067078189300412,0.07110485933503835,2.3985785536159603,0.44444782608695654,0.3582,0.1762,0.3911248699271592,0.7109790322580645,0.5749830985915493,0.2754,715.238095238,0.7152380952380001
375059,2016-03-03 17:16:00,OK,5.1,502.0,56.8,0.0,702.0,8.22,4.3,7.31,25.0,142.73,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.30095473251028804,0.07077493606138108,2.353079800498753,0.4270826086956522,0.3568,0.1784,0.3783642039542144,0.7170112903225807,0.5504704225352113,0.2631,711.612903226,0.7116129032259999
375100,2016-03-03 17:56:00,OK,5.1,474.0,55.27,0.0,702.0,8.19,3.7,7.31,23.7,145.78,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.29796296296296293,0.06985677749360614,2.325930174563591,0.4146782608695652,0.3545,0.1784,0.37170551508844957,0.727358064516129,0.5304619718309859,0.2516,708.636363636,0.708636363636
375141,2016-03-03 18:36:00,OK,5.1,484.0,60.29,0.0,709.0,8.18,2.6,7.26,23.2,144.94,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.29431687242798354,0.0686777493606138,2.3058329177057355,0.4008652173913044,0.3542,0.1819,0.3689781477627471,0.7212241935483871,0.514738028169014,0.2818,701.451612903,0.701451612903
